smiles,dipm,gap,lumo,combined,pce_pcbm_sas,pce_pcdtbt_sas,pce_1,pce_2,sas,homo
[nH]1c(ccc1-c1scc2ccsc12)-c1[SiH2]c(cc1)-c1cccc2ccccc12,1.788,1.537355789,-7.7085,10.4965,-1.631075017,-3.595604248,1.96452923,0,3.595604248,-6.171144211
C1C=Cc2ncc3c([se]c4cc(-c5nccc6nsnc56)c5cocc5c34)c12,2.227,1.261202823,-8.724,11.951,4.945909171,-4.139784468,9.085693638,0,4.139784468,-7.462797177
c1cc2cc3sc4C=C(Cc4c3cc2s1)c1cccc2nsnc12,1.543,1.398611361,-8.3977,10.9407,2.84629152,-3.366502035,6.212793555,0,3.366502035,-6.999088639
c1[SiH2]c(cc1)-c1sc(-c2cnc(-c3ccco3)c3nsnc23)c2ccoc12,1.519,0.958966635,-8.5861,11.1051,3.313527247,-4.140565278,7.454092525,0,4.140565278,-7.627133365
c1ccc([se]1)-c1ccc(s1)-c1Cc(cc1)-c1scc2cc[SiH2]c12,1.631,1.593500612,-7.8957,10.5267,-1.607107996,-4.664935091,3.057827094,0,4.664935091,-6.302199388
c1sc(-c2cc3ncc4c(sc5ccc6cocc6c45)c3c3=C[SiH2]C=c23)c2ccsc12,2.545,1.411415441,-8.2589,11.8039,0.988387725,-4.218645639,5.207033364,0,4.218645639,-6.847484559
c1ncc(s1)-c1cc2[se]c3c(ccc4ccncc34)c2cn1,1.895,2.179041242,-8.0904,10.9854,-0.460071842,-3.388535945,2.928464103,0,3.388535945,-5.911358758
[nH]1ccc2ccc3c4oc(cc4c4=CCC=c4c3c12)-c1cccnc1,4.525,2.05845424,-7.4403,12.9653,-1.802310712,-3.262878313,1.460567601,0,3.262878313,-5.38184576
c1cc2[s]-c3c(Cc4ccc5ccccc5c34)-c2c2c[nH]cc12,4.82,2.051650125,-7.2792,13.0992,-1.874005114,-2.933471546,1.059466432,0,2.933471546,-5.227549875
c1cnc2c(c1)c1cscc1c1c2ccc2cc(-c3nccc4nsnc34)c3cocc3c12,1.174,1.356409692,-8.6483,10.8223,4.825329995,-3.394573913,8.219903907,0,3.394573913,-7.291890308
c1sc(c2[SiH2]ccc12)-c1ccc(cn1)-c1ccc([se]1)-c1cncc2nsnc12,1.03,1.131401376,-8.8897,10.9197,-4.35328227,9.547582858,0,13.90086513,4.35328227,-7.758298624
[SiH2]1C=Cc2ncc3c4oc(cc4ncc3c12)-c1scc2nccnc12,1.138,1.226335351,-8.6352,10.7732,4.240263021,-4.086248159,8.32651118,0,4.086248159,-7.408864649
[nH]1c2cc(-c3scc4ccsc34)c3c[nH]cc3c2c2ncc3ccccc3c12,1.336,1.78234427,-7.4542,9.7902,-2.004782197,-3.320964138,1.316181941,0,3.320964138,-5.67185573
[nH]1ccc2cnc3c4[nH]c(cc4ccc3c12)C1=CC=CC1,2.54,2.434092387,-6.9949,10.5349,-2.500730472,-3.129265598,0.628535126,0,3.129265598,-4.560807613
c1ncc(s1)-c1sc(-c2cnc(s2)-c2cccc3cCcc23)c2[se]ccc12,3.738,1.270458878,-8.3646,13.1026,1.873155644,-4.08004562,5.953201264,0,4.08004562,-7.094141122
c1ccc([se]1)-c1cc2c([se]1)c1c3nsnc3c3ccc4=C[SiH2]C=c4c3c1c1=CCC=c21,8.511,1.100581376,-7.9618,17.4728,-3.312930074,-5.077458542,1.764528468,0,5.077458542,-6.861218624
[nH]1c(cc2[nH]c3cc4C=CCc4cc3c12)-c1cccc2cocc12,0.264,1.997032857,-7.2116,8.4756,-2.454978524,-3.299923189,0.844944664,0,3.299923189,-5.214567143
c1cc2c(cc(-c3cc4c(ccc5=C[SiH2]C=c45)c4cocc34)c3c[nH]cc23)o1,5.399,1.222775363,-7.7048,14.1038,-3.616382727,-4.089316885,0.472934158,0,4.089316885,-6.482024637
c1cc2c3cscc3c3c4oc(cc4c4cscc4c3c2[se]1)-c1cccc2c[nH]cc12,3.592,1.559859262,-7.8398,12.4318,-1.206592048,-3.927420825,2.720828777,0,3.927420825,-6.279940738
c1sc(C2=Cc3oc4c(c3C2)c2ccccc2c2ccc3cocc3c42)c2sccc12,1.968,1.630744301,-7.8256,10.7936,-0.889721936,-3.619470453,2.729748517,0,3.619470453,-6.194855699
c1sc(-c2cc3sc4c(sc5ccc6nsnc6c45)c3c3=C[SiH2]C=c23)c2nccnc12,1.71,1.009364867,-8.6732,11.3832,4.338764948,-4.261455565,8.600220513,0,4.261455565,-7.663835133
c1ccc(-c2sc(-c3ccc(-c4ncncn4)c4cocc34)c3ccCc23)c2cscc12,5.426,1.52086976,-8.3038,14.7298,1.78894067,-3.646834339,5.435775009,0,3.646834339,-6.78293024
c1ccc2c3sc4C=C([SiH2]c4c3ncc2c1)c1cccc2ccccc12,0.573,2.046788735,-7.7521,9.3251,-0.816629614,-3.11417091,2.297541295,0,3.11417091,-5.705311265
c1ccc([se]1)-c1cc2sc3c(c4cscc4c4ccc5cocc5c34)c2c2ccccc12,0.664,1.802677847,-7.9031,9.5671,-0.562954085,-3.636103569,3.073149485,0,3.636103569,-6.100422153
c1cc2sc3c(cnc4cc(-c5cccc6=CCC=c56)c5=CCC=c5c34)c2c2cscc12,2.032,1.504140497,-7.8757,10.9077,-1.051814844,-3.883155012,2.831340167,0,3.883155012,-6.371559503
c1sc(-c2sc(-c3Cc(cc3)-c3scc4nccnc34)c3nccnc23)c2sccc12,4.348,0.853024152,-8.7046,14.02002415,4.615802919,-3.845146384,8.460949303,0,3.845146384,-7.851575848
[nH]1c2C=CCc2c2[SiH2]c3cc(oc3-c12)-c1scc2ccsc12,1.395,1.698997922,-7.3576,9.7526,-3.674753964,-4.430117063,0.755363099,0,4.430117063,-5.658602078
c1ccc2c(cnc3c2c2cscc2c2cc(-c4cccnc4)c4nsnc4c32)c1,4.66,1.502229191,-8.3317,13.9917,2.568594339,-3.07068634,5.639280679,0,3.07068634,-6.829470809
[nH]1ccc2sc3c(c4cscc4c4cc(ncc34)-c3ccccc3)c12,4.454,2.14281943,-7.6944,13.1484,-0.945397478,-2.972197698,2.026800219,0,2.972197698,-5.55158057
[nH]1c(cc2sc3c(cnc4ccccc34)c12)-c1cncc2nsnc12,1.55,1.25968429,-8.8744,11.4244,-3.130688159,9.096349286,0,12.22703745,3.130688159,-7.61471571
[nH]1ccc2c3cocc3c3c(ccc4cc(-c5scc6cc[nH]c56)c5=C[SiH2]C=c5c34)c12,3.941,1.404013087,-7.7918,12.7328,-2.184762316,-4.230164746,2.04540243,0,4.230164746,-6.387786913
c1ccc(o1)-c1cc2c3ccccc3c3c4occc4c4c[nH]cc4c3c2c2c[nH]cc12,5.7,1.993133607,-7.1227,13.8227,-2.643632293,-3.255849242,0.612216949,0,3.255849242,-5.129566393
c1ccc(nc1)-c1sc(-c2ccc([se]2)-c2cccc3c[nH]cc23)c2Cccc12,2.384,1.61262729,-7.7356,11.1196,-1.455303467,-3.715881171,2.260577704,0,3.715881171,-6.12297271
c1cnc(s1)-c1ccc2c(c1)ncc1c3c4cocc4ccc3c3cscc3c21,2.737,1.886473422,-8.0693,11.8063,0.424783553,-3.177197548,3.6019811,0,3.177197548,-6.182826578
c1ccc(cn1)-c1cnc(s1)-c1sc(-c2cccc3cocc23)c2cc[SiH2]c12,2.912,1.760289656,-8.0702,11.9822,0.013057752,-3.823556446,3.836614198,0,3.823556446,-6.309910344
c1cnc2c3[se]c4cc(ccc4c3c3ccccc3c2c1)-c1cccc2c[nH]cc12,2.192,1.847875764,-7.5484,10.7404,-1.373372662,-3.103067879,1.729695217,0,3.103067879,-5.700524236
c1sc(-c2sc(-c3sc(-c4cccc5cscc45)c4ccoc34)c3cc[nH]c23)c2ccoc12,0.233,1.087529508,-8.0716,9.3046,-1.181163286,-3.878502584,2.697339298,0,3.878502584,-6.984070492
c1sc(-c2cc3ccc4cc5cccnc5cc4c3c3cocc23)c2[nH]ccc12,3.932,1.59124877,-7.8861,12.8181,-0.24951309,-3.254785346,3.005272256,0,3.254785346,-6.29485123
[SiH2]1C=c2cccc(-c3cc4[se]c5c6[SiH2]C=Cc6ncc5c4[se]3)c2=C1,1.95,1.340535474,-8.2745,11.2245,-0.091479204,-5.383546266,5.292067062,0,5.383546266,-6.933964526
C1C=c2c(cc3ccc4c5CC=Cc5c5c[nH]cc5c4c3c2=C1)-c1cccc2cocc12,2.909,1.793174023,-7.3515,11.2605,-2.900141619,-3.861177127,0.961035508,0,3.861177127,-5.558325977
c1ccc(o1)-c1ccc(cn1)-c1ccc(s1)-c1scc2[SiH2]ccc12,0.921,1.926110823,-7.8623,9.7833,-0.775222077,-3.564840496,2.78961842,0,3.564840496,-5.936189177
[nH]1ccc2c3nsnc3c3cc4cc([se]c4cc3c12)-c1ncncn1,3.152,1.734736253,-8.4368,12.5888,1.791196071,-3.854410005,5.645606077,0,3.854410005,-6.702063747
[nH]1c2cc(ncc2c2cnc3ccc4cscc4c3c12)-c1nccc2nsnc12,4.943,1.175036179,-8.7416,14.6846,6.050577909,-3.340771553,9.391349462,0,3.340771553,-7.566563821
[nH]1ccc2ccc3c(c4c[nH]cc4c4cc(-c5cccc6c[nH]cc56)c5c[nH]cc5c34)c12,4.904,2.092542427,-6.6688,12.5728,-3.542239627,-3.542239627,0,0,3.542239627,-4.576257573
c1cc2cc3cc4c5nsnc5c(cc4cc3cc2[se]1)-c1cccc2nsnc12,1.284,1.466042923,-8.4272,10.7112,2.756098516,-3.577854311,6.333952827,0,3.577854311,-6.961157077
c1cc2ccc3c4CC(=Cc4[se]c3c2s1)c1ccccn1,4.127,2.138792181,-7.7271,12.8541,-1.333349294,-3.444430434,2.111081139,0,3.444430434,-5.588307819
[nH]1ccc2ncc3c4[SiH2]C(=Cc4c4cocc4c3c12)c1ncncn1,5.426,1.582104931,-8.3714,14.7974,1.513389544,-4.226075852,5.739465396,0,4.226075852,-6.789295069
[nH]1ccc2sc3c(cnc4cc([nH]c34)-c3scc4ccsc34)c12,1.443,1.987784528,-7.6389,10.0819,-1.620498794,-3.645121713,2.024622919,0,3.645121713,-5.651115472
c1sc(-c2cc3cnc4cc5ccccc5cc4c3[se]2)c2cc[se]c12,1.439,1.758955868,-8.1234,10.5624,0.299040869,-3.779806928,4.078847797,0,3.779806928,-6.364444132
c1sc(C2=Cc3ncc4cc5cccnc5cc4c3[SiH2]2)c2CC=Cc12,2.419,1.481468719,-8.2528,11.6718,1.209789699,-3.936955236,5.146744935,0,3.936955236,-6.771331281
[nH]1cccc1-c1cc2c(o1)c1[nH]c3ccc4=C[SiH2]C=c4c3c1c1=CCC=c21,2.173,1.369381257,-7.5687,10.7417,-3.95179828,-4.409037073,0.457238793,0,4.409037073,-6.199318743
c1cc2c(cn1)c1c(c3sc(cc3c3=CCC=c13)-c1cccc3cocc13)c1=C[SiH2]C=c21,2.077,1.217526215,-8.1631,11.2401,-0.118749439,-4.262679531,4.143930092,0,4.262679531,-6.945573785
c1cc2c3cocc3c-3c(-ncc4ccc5nsnc5c-34)c2c2cCcc12,1.357,1.189304053,-8.2864,10.6434,1.379256685,-3.750568697,5.129825382,0,3.750568697,-7.097095947
c1sc(-c2sc(-c3sc(c4[SiH2]ccc34)-c3ncncn3)c3nccnc23)c2ccsc12,3.423,0.018444789,-8.928,12.48384479,-4.286264001,26.25288347,0,30.53914747,4.286264001,-8.909555211
c1sc(c2CC=Cc12)-c1cc2oc3c(ccc4ccc5=C[SiH2]C=c5c34)c2c2cocc12,1.363,1.542544248,-7.9553,10.3183,-0.94773176,-4.289889312,3.342157552,0,4.289889312,-6.412755752
c1sc(-c2cc3c4cocc4c4ccc5cscc5c4c3c3=C[SiH2]C=c23)c2cc[nH]c12,3.357,1.163511056,-7.9627,12.3197,-2.104084643,-4.286336954,2.182252311,0,4.286336954,-6.799188944
c1ccc(cc1)-c1ccc(-c2sc(c3Cccc23)-c2cccnc2)c2ccccc12,3.502,2.226095662,-7.6092,12.1112,-0.892048032,-2.626552494,1.734504463,0,2.626552494,-5.383104338
c1sc(-c2cc3oc4c(sc5ccc6=C[SiH2]C=c6c45)c3o2)c2cc[se]c12,1.653,1.329792898,-8.2242,10.8772,0.159611527,-4.736975643,4.896587171,0,4.736975643,-6.894407102
c1cc2ncc3c4ncc(cc4c4cocc4c3c2cn1)-c1cccc2=CCC=c12,5.506,1.649157929,-8.0484,14.5544,0.406483749,-3.448215571,3.85469932,0,3.448215571,-6.399242071
[nH]1c2ccc3cocc3c2c2c1c1c3cocc3c(cc1c1=C[SiH2]C=c21)-c1cncs1,2.949,1.307022844,-8.0418,11.9908,-0.910934899,-4.37304812,3.462113222,0,4.37304812,-6.734777156
[nH]1c(cc2Cc3cccnc3-c12)-c1cccc2cscc12,1.392,1.932895432,-7.6208,10.0128,-1.026591406,-3.016085379,1.989493973,0,3.016085379,-5.687904568
c1ccc(o1)-c1ccc(o1)-c1Cc(cc1)-c1cncc2nsnc12,3.023,1.165190658,-8.5666,12.5896,4.306020375,-3.382625112,7.688645487,0,3.382625112,-7.401409342
[nH]1c2cc(ncc2c2c3c[nH]cc3c3ccccc3c12)-c1scc2C=CCc12,3.622,2.290098307,-7.1177,11.7397,-2.661267286,-3.463281171,0.802013885,0,3.463281171,-4.827601693
[nH]1ccc2c3cscc3c3c4ncc(cc4c4ccccc4c3c12)-c1scc2occc12,3.191,1.726867447,-7.8186,12.0096,-0.604320793,-3.348136742,2.743815949,0,3.348136742,-6.091732553
c1ncc(s1)-c1ccc(-c2ccc(-c3scc4cc[se]c34)c3c[nH]cc23)c2cscc12,4.218,1.536385426,-7.8748,13.0928,-1.056962493,-3.93647889,2.879516397,0,3.93647889,-6.338414574
[SiH2]1C=c2c3ccsc3c3cnc4cc(sc4c3c2=C1)C1=CC=C[SiH2]1,2.207,1.542605563,-8.1824,11.3894,-0.069313238,-4.737269342,4.667956105,0,4.737269342,-6.639794437
[nH]1-c-2c([SiH2]c3cccnc-23)-c2c1ccc1c[SiH2]cc21,3.3,1.559652513,-7.4029,11.7029,-4.130306278,-4.598762304,0.468456025,0,4.598762304,-5.843247487
[nH]1ccc2c1c1[nH]c3cc(oc3c1c1ccccc21)-c1scc2[se]ccc12,5.46,1.808030887,-7.529,13.989,-2.043757587,-3.670426817,1.626669229,0,3.670426817,-5.720969113
[nH]1c(ccc1-c1sc(-c2cccs2)c2Cccc12)-c1[SiH2]ccc1,0.388,1.564173935,-7.6539,9.0419,-2.447971203,-4.193266863,1.745295661,0,4.193266863,-6.089726065
c1sc(C2=Cc3c([SiH2]2)c2c(c4cscc34)c3cnccc3c3=CCC=c23)c2[nH]ccc12,6.205,1.229604366,-7.9823,15.1873,-1.690345947,-4.387915614,2.697569668,0,4.387915614,-6.752695634
c1sc(-c2ncc(-c3Cc(cc3)-c3ncncn3)c3nsnc23)c2cc[se]c12,3.069,1.091048709,-8.9299,12.9989,-4.199176226,9.909952149,0,14.10912837,4.199176226,-7.838851291
c1cnc2c(c1)[se]c1c2ccc2cc(ccc12)-c1cccc2=C[SiH2]C=c12,0.611,1.463129198,-8.0718,9.6828,0.21990151,-3.754782744,3.974684254,0,3.754782744,-6.608670802
[nH]1c2cc(cnc2c2c3nsnc3c3ccc4c[nH]cc4c3c12)-c1cccnc1,7.325,1.843381668,-7.9075,16.2325,-0.23323775,-3.284510014,3.051272264,0,3.284510014,-6.064118332
C1C=c2c(cc3ncc4c5[SiH2]C=Cc5oc4c3c2=C1)C1=CC=CC1,3.445,1.608067441,-7.7506,12.1956,-2.208492693,-4.536742419,2.328249726,0,4.536742419,-6.142532559
[nH]1c(ccc1-c1ncncn1)-c1sc(-c2scc3sccc23)c2occc12,2.863,1.386045712,-8.3374,12.2004,2.047523635,-3.728021688,5.775545324,0,3.728021688,-6.951354288
[SiH2]1C=Cc2ncc3c(ccc4cc(-c5nccs5)c5nsnc5c34)c12,2.017,1.242462665,-8.5358,11.5528,3.443824266,-3.975205698,7.419029963,0,3.975205698,-7.293337335
[nH]1c2ccc3cocc3c2c2c1c1ccc(cc1c1=C[SiH2]C=c21)-c1cccc2cscc12,2.493,1.661989013,-7.6611,11.1541,-1.863841874,-3.846593954,1.98275208,0,3.846593954,-5.999110987
c1cnc(s1)-c1ccc2c3sc4ccc5nsnc5c4c3ccc2c1,0.848,1.929992363,-8.3928,10.2408,1.871331199,-2.843446928,4.714778127,0,2.843446928,-6.462807637
c1sc(-c2ccc(s2)-c2sc(-c3scc4sccc34)c3ccsc23)c2cc[nH]c12,4.349,1.159877533,-8.0925,13.4415,-0.382719001,-3.677026195,3.294307194,0,3.677026195,-6.932622467
c1sc(C2=Cc3[se]c4cc5ccc6=CCC=c6c5cc4c3[SiH2]2)c2nccnc12,3.2,1.109549729,-8.4544,12.6544,2.015315077,-4.490014688,6.505329764,0,4.490014688,-7.344850271
c1cc2cc3c(cc2s1)c1sc(cc1c1=CCC=c31)-c1scc2C=C[SiH2]c12,1.861,1.902587788,-7.7011,10.5621,-2.027640199,-4.289055876,2.261415677,0,4.289055876,-5.798512212
c1[SiH2]c(cc1)-c1sc(-c2sc(-c3cccc4ccccc34)c3cc[nH]c23)c2cc[nH]c12,2.164,1.074695282,-7.8118,10.9758,-3.640142328,-3.830397996,0.190255668,0,3.830397996,-6.737104718
c1ccc(cc1)-c1cc2oc3c(sc4ccc5c[nH]cc5c34)c2cn1,5.734,2.264031395,-7.4356,14.1696,-1.617882332,-2.977206313,1.359323981,0,2.977206313,-5.171568605
[nH]1cccc1-c1cc2[se]c3c4[nH]ccc4c4c[nH]cc4c3c2c2=C[SiH2]C=c12,3.826,1.166590724,-7.7878,12.6138,-3.90423352,-4.632425107,0.728191587,0,4.632425107,-6.621209276
c1cc2c3cscc3c3c4[SiH2]C(=Cc4c4=CCC=c4c3c2s1)c1cccc2nsnc12,1.461,1.019039816,-8.3164,10.7774,0.48709452,-4.255013381,4.742107901,0,4.255013381,-7.297360184
c1sc(C2=Cc3c(C2)c2ncc4ccc5=C[SiH2]C=c5c4c2c2nsnc32)c2[se]ccc12,5.142,1.038230451,-7.9388,14.0808,-3.772021461,-4.836949361,1.064927901,0,4.836949361,-6.900569549
c1cc2c(c3cscc13)c1oc3cc(cnc3c1c1=C[SiH2]C=c21)-c1cccc2=CCC=c12,2.485,1.136510695,-7.891,11.376,-2.793435911,-4.180214146,1.386778235,0,4.180214146,-6.754489305
c1cc2c3cocc3c3c(ccc4cc(-c5cccc6=CCC=c56)c5cocc5c34)c2cn1,3.584,0.429286353,-8.2022,12.32988635,-3.595896989,-3.595896989,0,0,3.595896989,-7.772913647
c1ccc(s1)-c1cnc2c(c1)sc1c2ncc2cc[se]c12,2.354,2.191634335,-7.9726,11.3266,-0.876238506,-3.481571093,2.605332587,0,3.481571093,-5.780965665
c1cc2cc3ncc4C=C(Cc4c3cc2c2cscc12)c1cccc2=C[SiH2]C=c12,2.233,1.362445769,-8.1311,11.3641,0.332204283,-3.9198002,4.252004483,0,3.9198002,-6.768654231
C1C=c2c(cc3c4c[nH]cc4c4c5CC=Cc5oc4c3c2=C1)-c1scc2ccoc12,3.907,1.357662141,-7.5498,12.4568,-4.007615243,-4.275127879,0.267512636,0,4.275127879,-6.192137859
c1cc2c3cscc3c3c(oc4cc(-c5cccc6c[nH]cc56)c5=CCC=c5c34)c2[se]1,4.266,1.65739276,-7.6081,12.8741,-2.445008128,-4.177552339,1.73254421,0,4.177552339,-5.95070724
c1ccc2c(c1)sc1c2ncc2cc(-c3cccc4cocc34)c3=C[SiH2]C=c3c12,1.609,1.634926625,-8.1909,10.7999,0.904579071,-3.712927521,4.617506592,0,3.712927521,-6.555973375
C1C=c2c3C=CCc3c3ncc4cc(ccc4c3c2=C1)-c1cncc2nsnc12,2.169,0.88564908,-8.6494,11.8184,4.169545129,-3.740700996,7.910246125,0,3.740700996,-7.76375092
[nH]1c2cc(-c3cncs3)c3nsnc3c2c2oc3ccsc3c12,3.256,1.689305469,-8.3409,12.5969,1.618364647,-3.679163184,5.297527831,0,3.679163184,-6.651594531
[nH]1c(ccc1-c1ccc(-c2scc3[nH]ccc23)c2ccccc12)-c1cccnc1,4.379,1.936580647,-7.4324,12.8114,-1.412969977,-2.821808158,1.40883818,0,2.821808158,-5.495819353
[nH]1c(cc2ccc3c4ccccc4c4=C[SiH2]C=c4c3c12)-c1cncc2nsnc12,2.637,0.872108372,-8.7552,12.37870837,5.442721064,15.69544723,9.192555747,19.44528191,3.749834683,-7.883091628
[nH]1c(ccc1-c1ncncn1)-c1ccc(s1)-c1nccc2nsnc12,2.018,1.411181517,-8.8077,11.8257,6.009168585,7.390058468,9.30967336,10.69056324,3.300504775,-7.396518483
c1ccc(nc1)-c1cnc2c(cnc3cc4ccc5=C[SiH2]C=c5c4cc23)c1,3.002,1.761560513,-8.0024,12.0044,0.116981405,-3.417033654,3.534015059,0,3.417033654,-6.240839487
c1sc(-c2cc3ncc4c(c5cocc5c5ccc6cscc6c45)c3[se]2)c2sccc12,1.775,1.755342808,-8.0249,10.7999,-0.45088612,-4.0918908,3.641004681,0,4.0918908,-6.269557192
[nH]1cccc1-c1cc2ccc3c4[se]ccc4c4cocc4c3c2s1,1.467,2.173900272,-7.5195,9.9865,-2.271290008,-3.867057804,1.595767796,0,3.867057804,-5.345599728
c1ncc(s1)C1=Cc2c(C1)c1c3nsnc3c3ccc4cocc4c3c1c1ccccc21,2.401,1.57777054,-8.2789,11.6799,1.534352084,-3.665867031,5.200219115,0,3.665867031,-6.70112946
c1sc(C2=Cc3ncc4c(c3[SiH2]2)c2cscc2c2ccc3=CCC=c3c42)c2occc12,1.566,1.452835568,-7.9405,10.5065,-1.292524,-4.419615862,3.127091862,0,4.419615862,-6.487664432
c1ccc([se]1)-c1cc2sc3c(sc4cc[se]c34)c2c2c[nH]cc12,3.19,1.820391555,-7.7227,11.9127,-2.11727468,-4.473565191,2.356290511,0,4.473565191,-5.902308445
c1cc2oc3cc4cc(oc4cc3c2[se]1)-c1scc2[se]ccc12,0.865,1.880116662,-7.9413,9.8063,-1.101901424,-4.234652816,3.132751392,0,4.234652816,-6.061183338
c1cc2[se]c3c(ccc4cc(ccc34)-c3scc4ccoc34)c2o1,2.003,2.230181768,-7.6504,10.6534,-1.73998918,-3.55451165,1.814522471,0,3.55451165,-5.420218232
c1ccc(-c2cc3cc4ncc5ccc6c[nH]cc6c5c4cc3cn2)c2cocc12,5.303,1.722449107,-7.8924,14.1954,-0.110793747,-3.183044802,3.072251055,0,3.183044802,-6.169950893
c1cc2sc3c(c2s1)c1ccccc1c1cc(ncc31)-c1cccc2nsnc12,1.693,1.628042055,-8.4181,11.1111,2.92939942,-2.963317441,5.892716862,0,2.963317441,-6.790057945
c1ncc(s1)-c1cc2c3cscc3c3c4ccccc4ccc3c2c2ccccc12,2.308,2.067215304,-7.8366,11.1446,-0.237754379,-2.74187711,2.504122731,0,2.74187711,-5.769384696
c1cc2oc3c(ncc4cc(ccc34)-c3scc4nccnc34)c2[se]1,2.154,1.244901229,-8.6157,11.7697,4.537775886,-3.594779852,8.132555738,0,3.594779852,-7.370798771
c1cc2c(s1)c1ncc(cc1c1=CCC=c21)-c1scc2[se]ccc12,2.857,2.052349056,-7.8008,11.6578,-1.609600609,-4.036403958,2.426803349,0,4.036403958,-5.748450944
c1sc(-c2ccc(-c3ccc(o3)-c3cccc4nsnc34)c3ccccc23)c2ccCc12,2.77,1.417111103,-8.3076,12.0776,2.456562881,-3.093968954,5.550531835,0,3.093968954,-6.890488897
c1sc(-c2cc3sc4c(ncc5ccncc45)c3cn2)c2[nH]ccc12,2.718,1.738846567,-8.0187,11.7367,0.314745282,-3.317528159,3.632273441,0,3.317528159,-6.279853433
c1Cc(cc1)-c1ccc(-c2ccc(cn2)-c2scc3cc[SiH2]c23)c2c[nH]cc12,3.479,1.636680156,-7.547,12.026,-2.584121395,-3.991609193,1.407487798,0,3.991609193,-5.910319844
[nH]1ccc2ncc3c4[se]c(cc4c4nsnc4c3c12)-c1cccnc1,5.075,1.676252504,-8.4151,14.4901,1.959002063,-3.770640775,5.729642837,0,3.770640775,-6.738847496
c1cc2ncc3c4oc(cc4c4=C[SiH2]C=c4c3c2c2c[nH]cc12)-c1cccc2=C[SiH2]C=c12,5.072,1.27687333,-7.9968,14.0688,-1.573232313,-4.587728089,3.014495775,0,4.587728089,-6.71992667
c1cc2oc3c(cnc4cc(ccc34)-c3nccc4nsnc34)c2o1,1.52,1.497254148,-8.6694,11.1894,4.790514036,-3.138202005,7.928716041,0,3.138202005,-7.172145852
c1ccc(nc1)-c1ccc2c(c1)ncc1c2ccc2ccc3cocc3c12,3.133,2.243289513,-7.5492,11.6822,-1.016010767,-2.610513996,1.594503229,0,2.610513996,-5.305910487
[nH]1c2ccc3cscc3c2c2c3cocc3c3cc(cnc3c12)-c1scc2C=CCc12,1.48,2.037202022,-7.5733,10.0533,-1.98362474,-3.797545391,1.813920651,0,3.797545391,-5.536097978
c1cnc(s1)-c1cc2cnc3cc4ccc5cocc5c4cc3c2o1,2.177,2.213186141,-7.9239,11.1009,-0.704805493,-3.146415544,2.441610051,0,3.146415544,-5.710713859
c1sc(-c2cc3ncc4ccc5nsnc5c4c3[se]2)c2[se]ccc12,1.357,1.40693889,-8.5142,10.8712,2.796316624,-4.269680881,7.065997505,0,4.269680881,-7.10726111
[nH]1ccc2oc3cc4cc(-c5cccnc5)c5c[nH]cc5c4cc3c12,5.147,2.380929449,-7.0516,13.1986,-2.383531888,-3.087864775,0.704332887,0,3.087864775,-4.670670551
[nH]1ccc2Cc3c(-c12)c1=C[SiH2]C=c1c1cc(oc31)-c1cncc2nsnc12,5.85,0.865534681,-8.4578,15.28773468,1.053899384,-4.367712287,5.42161167,0,4.367712287,-7.592265319
[nH]1c2cc(C3=CC=CC3)c3cscc3c2c2c1c1CC=Cc1c1=CCC=c21,3.454,1.545227982,-7.4184,11.8724,-3.615312956,-4.099199466,0.48388651,0,4.099199466,-5.873172018
c1cc2ccc(cc2o1)C1=Cc2sccc2C1,1.455,2.321827322,-7.4121,9.8671,-1.731099421,-3.004605948,1.273506527,0,3.004605948,-5.090272678
c1sc(-c2ccc(cn2)-c2ccc(-c3cccc4nsnc34)c3cocc23)c2[se]ccc12,0.327,1.341144871,-8.3738,9.7008,2.40982688,-3.648291069,6.058117949,0,3.648291069,-7.032655129
[SiH2]1C=c2c3cc4C=C[SiH2]c4cc3c3ccc(cc3c2=C1)-c1cncc2nsnc12,2.759,1.095060258,-8.61,12.369,3.590945467,-4.466586407,8.057531874,0,4.466586407,-7.514939742
[SiH2]1C=Cc2cnc(cc12)-c1cc2c3nsnc3ccc2c2cscc12,2.57,1.512977898,-8.2754,11.8454,1.340073049,-3.925719544,5.265792593,0,3.925719544,-6.762422102
c1sc(-c2cc3c(cn2)c2c4cocc4c4ccncc4c2c2=CCC=c32)c2[nH]ccc12,1.841,1.64726953,-7.8568,10.6978,-1.048973606,-3.944265589,2.895291983,0,3.944265589,-6.20953047
[nH]1cccc1-c1cc2[nH]c3c(c4c[nH]cc4c4ccncc34)c2c2c[nH]cc12,7.752,2.207126046,-6.7763,15.5283,-3.35502777,-3.54599216,0.19096439,0,3.54599216,-4.569173954
[nH]1c2cc(C3=CC=C[SiH2]3)c3=CCC=c3c2c2c1c1ncccc1c1=C[SiH2]C=c21,0.637,1.440602403,-7.6401,9.2771,-3.622713604,-4.872992709,1.250279106,0,4.872992709,-6.199497597
c1cc2c3cocc3c3c(c4cocc4c4cc(-c5ccccc5)c5cscc5c34)c2o1,0.422,1.833969759,-7.7351,9.1571,-1.042631023,-3.444441069,2.401810046,0,3.444441069,-5.901130241
C1C=Cc2ccc3c(sc4cc(-c5scc6cc[nH]c56)c5c[nH]cc5c34)c12,2.097,1.837737201,-7.3202,10.4172,-2.817247691,-3.754842201,0.93759451,0,3.754842201,-5.482462799
