smiles,homo,lumo
[nH]1c2cc[se]c2c2c1c1c(cc(-c3scc4occc34)c3=CCC=c13)c1=CCC=c21,-6.797058186,-7.9407
c1sc(-c2sc(-c3sc(-c4cccc5nsnc45)c4occc34)c3sccc23)c2ccCc12,-7.365184613,-8.3824
c1sc(-c2sc(-c3sc(-c4scc5ccsc45)c4ccsc34)c3sccc23)c2[nH]ccc12,-7.000965386,-8.0975
[nH]1cccc1-c1ccc(-c2sc(-c3scc4cc[SiH2]c34)c3occc23)c2c[SiH2]cc12,-7.130096064,-8.1787
c1ccc(cc1)-c1ccc2c(c1)oc1c2cnc2ccc3cscc3c12,-5.365055716,-7.712
[nH]1c(cc2c3cscc3c3c4sccc4c4nsnc4c3c12)-c1cccc2nsnc12,-7.167588335,-8.4395
c1ccc(cn1)-c1cc2cc3oc4ccc5c[nH]cc5c4c3cc2c2c[nH]cc12,-4.963541376,-7.1344
c1cc2c3c[nH]cc3c3c4CC(=Cc4c4c[nH]cc4c3c2o1)c1scc2[se]ccc12,-7.860290902,-8.1937
c1sc(c2Cccc12)-c1ccc(-c2cccc3nsnc23)c2nsnc12,-7.116848253,-8.5091
c1sc(-c2cc3c(s2)c2sc4ccc5c[nH]cc5c4c2c2ccccc32)c2sccc12,-6.026047291,-7.7211
c1ccc(-c2ccc(cn2)-c2sc(-c3ncncn3)c3nccnc23)c2ccccc12,-8.087836463,-9.0081
c1ccc(cc1)C1=Cc2cc3[se]c4ccc5nsnc5c4c3cc2C1,-6.591475838,-8.2885
c1ccc(s1)-c1ncc(-c2sc(-c3cccnc3)c3cc[SiH2]c23)c2nsnc12,-7.542014826,-8.7259
c1cc2c3c[nH]cc3c3c4CC(=Cc4c4cscc4c3c2cn1)c1ncncn1,-6.760838722,-8.2559
c1cc2cnc3c4c5cocc5c(cc4c4=CCC=c4c3c2cn1)-c1cccc2c[nH]cc12,-6.387452754,-7.8654
c1cc2c3cscc3c3c4sc(cc4ncc3c2[se]1)-c1cccc2cscc12,-6.323275956,-8.113
[nH]1c(cc2ncc3c(sc4ccc5c[nH]cc5c34)c12)-c1cccc2=CCC=c12,-6.038629537,-7.7022
c1sc(-c2cc3c(o2)c2oc4ccc5ccccc5c4c2c2ccccc32)c2[se]ccc12,-5.725888939,-7.6978
c1cc2c3cscc3c3c4ncc(cc4c4ccccc4c3c2s1)-c1ncncn1,-6.596093656,-8.3529
c1cc2c3cocc3c3c4[se]c(cc4c4cocc4c3c2c2cocc12)-c1ncncn1,-8.910669726,-8.9259
C1C=CC=C1c1cc2c3nsnc3c3c4[se]ccc4ncc3c2c2nsnc12,-7.289545535,-8.6714
[nH]1ccc2c1c1ccc3cc([nH]c3c1c1=CCC=c21)-c1scc2C=CCc12,-5.349594427,-7.2249
[SiH2]1C=c2c(cc3[se]c4c5[SiH2]C=Cc5ccc4c3c2=C1)-c1ncncn1,-8.003427794,-8.2101
c1[SiH2]c(cc1)-c1sc(-c2ccc(cc2)-c2scc3[SiH2]ccc23)c2cc[nH]c12,-6.409723825,-7.7857
c1ccc(-c2ccc([se]2)-c2cnc(s2)-c2cccc3ccccc23)c2nsnc12,-7.348856227,-8.6077
c1cc2c3cscc3c3c4c5cocc5ccc4c4cscc4c3c2c2cCcc12,-6.335028943,-7.8649
[nH]1c(cc2ncc3c(oc4ccc5cocc5c34)c12)-c1cccnc1,-5.106646218,-7.5274
[nH]1cccc1-c1sc(-c2ccc(-c3ncncn3)c3ccccc23)c2cc[se]c12,-6.794586654,-8.2355
[nH]1c2cc[se]c2c2c3c[nH]cc3c3ccc4ccccc4c3c12,-8.844008409,-8.9401
c1cc2sc3c4sc(cc4c4nsnc4c3c2c2cscc12)-c1nccc2nsnc12,-7.600959366,-8.7986
[nH]1cccc1-c1cc2cnc3c4cnccc4c4ccccc4c3c2c2cocc12,-5.603022059,-7.6638
c1cnc2c(c1)c1cocc1c1c3ccc(cc3cnc21)-c1cccc2=C[SiH2]C=c12,-6.647911032,-8.1057
c1ccc(nc1)-c1ccc(s1)-c1sc(-c2cncc3nsnc23)c2cc[SiH2]c12,-7.41600778,-8.6794
c1ccc(C2=Cc3c([SiH2]2)c2sc4ccc5cocc5c4c2c2=CCC=c32)c2cscc12,-6.865104217,-8.0528
c1cc2[se]c3cc(sc3c2s1)-c1scc2[nH]ccc12,-5.949376604,-7.711
c1sc(-c2cc3c4cscc4c4c5ccccc5cnc4c3[se]2)c2cc[se]c12,-6.377394303,-8.0303
c1[SiH2]c(cc1)-c1ccc(s1)-c1ccc(-c2nccc3nsnc23)c2cCcc12,-7.560811165,-8.4705
c1cnc(s1)-c1ncc(s1)-c1sc(-c2scc3cc[SiH2]c23)c2ccsc12,-6.930058476,-8.3819
c1[SiH2]c(cc1)-c1ccc(cn1)-c1[SiH2]c(cc1)-c1ccccc1,-6.26623937,-7.9233
c1cc2cc3c(cc2o1)c1CC(=Cc1c1=CCC=c31)c1scc2[nH]ccc12,-5.953491855,-7.4926
C1C=c2c3C=C[SiH2]c3c3ccc4cc(-c5ncncn5)c5ccccc5c4c3c2=C1,-6.662715286,-8.1103
c1sc(-c2ccc3c4sc5cccnc5c4c4ccccc4c3c2)c2occc12,-5.649088336,-7.7894
[nH]1cccc1-c1cc2ncc3c4occc4ncc3c2c2=CCC=c12,-6.058823381,-7.8267
c1[SiH2]c(cc1)-c1sc(-c2cccc3cocc23)c2occc12,-6.599414832,-7.9837
c1ccc(o1)-c1cc2ncc3c4c5c[nH]cc5ccc4c4c[nH]cc4c3c2c2cscc12,-5.661811841,-7.4505
[nH]1c-2c([SiH2]c3cc(-c4scc5C=C[SiH2]c45)c4c[nH]cc4c-23)c2cnccc12,-5.887348488,-7.5811
[SiH2]1C=Cc2c1c1sc3cc([se]c3c1c1cocc21)-c1scc2ccsc12,-6.445109727,-7.9871
[nH]1c2cc(-c3cccc4nsnc34)c3c[nH]cc3c2c2cnc3ccc4=CCC=c4c3c12,-7.081768705,-8.1961
[nH]1c2cc(C3=CC=CC3)c3c[nH]cc3c2c2ccc3C=C[SiH2]c3c12,-5.432174028,-7.208
C1C=CC=C1c1cc2ccc3c(oc4ccc5cscc5c34)c2cn1,-5.621492302,-7.7061
c1ccc([se]1)-c1ccc(-c2ccc(cc2)-c2scc3cc[se]c23)c2nsnc12,-7.241533625,-8.5059
c1sc(-c2sc(-c3sc(-c4cccc5nsnc45)c4[se]ccc34)c3ccoc23)c2ccoc12,-7.585179048,-8.5342
c1sc(-c2cnc3c(c2)ncc2cccnc32)c2ccsc12,-6.315898806,-8.0591
c1sc(-c2sc(-c3ncc(s3)-c3scc4occc34)c3cc[nH]c23)c2cc[SiH2]c12,-6.882122914,-8.1365
c1cc2c3cocc3c3c(ccc4cc(ncc34)-c3scc4C=C[SiH2]c34)c2s1,-5.632358439,-7.7695
c1c-c2cn-c3c(Cc4ccc5c[nH]cc5c34)-c2-[o]1,-4.718474169,-7.0127
c1cc2c(o1)c1c(c3CC(=Cc3c3=C[SiH2]C=c13)c1scc3[SiH2]C=Cc13)c1ccccc21,-6.814083516,-8.0161
c1ccc(-c2cc3c4nsnc4c4c(cnc5ccc6c[nH]cc6c45)c3s2)c2nsnc12,-7.197634058,-8.4741
c1cc2cc3c4cocc4c4C=C([SiH2]c4c3cc2[se]1)c1cncc2nsnc12,-7.469926764,-8.6435
c1cc2c3cocc3c3cc4cc(-c5cccc6c[nH]cc56)c5cocc5c4cc3c2[se]1,-5.537973742,-7.4687
c1ccc(o1)-c1cc2c(c3c[nH]cc13)c1cc3c4nsnc4ccc3cc1c1=C[SiH2]C=c21,-6.81163836,-8.0538
c1sc(c2[SiH2]ccc12)-c1sc(-c2cnc(-c3scc4ccoc34)c3nsnc23)c2ccsc12,-7.762779583,-8.6772
c1cc2c3cscc3c3c4oc(cc4c4=C[SiH2]C=c4c3c2[se]1)-c1scc2[SiH2]C=Cc12,-8.424924386,-8.8568
[nH]1ccc2c1c1[se]c3C=C([SiH2]c3c1c1ccccc21)C1=CC=C[SiH2]1,-6.346297849,-7.8028
[nH]1c(ccc1-c1scc2ccsc12)-c1sc(c2[SiH2]ccc12)-c1scc2[SiH2]ccc12,-6.042638793,-7.6765
c1cc2ccc3c4CC(=Cc4[se]c3c2[se]1)c1scc2cc[nH]c12,-5.659562607,-7.5523
[nH]1c2cc3C=C(Cc3cc2c2c1ccc1cscc21)c1cccc2c[nH]cc12,-5.507817448,-7.3178
c1ccc(o1)-c1cc2c3cocc3c3c4[se]ccc4[se]c3c2o1,-5.637201846,-7.7001
[nH]1c2C=C([SiH2]c2c2c3cocc3c3ccsc3c12)c1cccc2cocc12,-6.044384035,-7.6556
[nH]1c2C=CCc2c2c1c1c3cocc3c(cc1c1ccccc21)-c1scc2cc[nH]c12,-5.686995936,-7.4203
c1sc(-c2ccc(o2)-c2ccc(-c3cccc4c[SiH2]cc34)c3nsnc23)c2ccCc12,-7.16435721,-8.2955
[nH]1c(cc2[se]c3c(oc4ccc5ccccc5c34)c12)-c1scc2nccnc12,-7.305219911,-8.5148
c1cc2oc3c(c2s1)c1=CCC=c1c1cc(-c2scc4occc24)c2cscc2c31,-6.622089241,-8.0206
c1cc2c3nsnc3c3c4[SiH2]C(=Cc4ccc3c2cn1)c1ncncn1,-6.842853446,-8.5332
[nH]1cccc1-c1cc2ccc3c4[se]ccc4c4=CCC=c4c3c2c2=C[SiH2]C=c12,-5.315879565,-7.4957
[nH]1c(cc2[SiH2]c3c(-c12)c1nsnc1c1cc[se]c31)-c1ccco1,-7.029699022,-8.263
c1ncc(s1)-c1ccc([se]1)-c1sc(-c2scc3sccc23)c2cc[se]c12,-7.136895463,-8.4054
[nH]1ccc2[nH]c3c(ncc4cc(-c5scc6[SiH2]C=Cc56)c5=C[SiH2]C=c5c34)c12,-6.420521805,-7.9206
c1cnc2c(c1)c1cocc1c1c3[SiH2]C(=Cc3c3ccccc3c21)c1ncncn1,-6.902432685,-8.3891
[nH]1c2cc[se]c2c2ncc3cc(cnc3c12)-c1scc2CC=Cc12,-6.597132515,-8.2267
[nH]1c2cc(-c3ccc[se]3)c3cscc3c2c2ncc3ccc4cscc4c3c12,-6.083077209,-7.871
[SiH2]1C=CC=C1c1cc2c3c[nH]cc3c3cc4ccncc4cc3c2o1,-7.462178885,-7.546
c1Cc(cc1)-c1sc(-c2scc3ccsc23)c2sccc12,-6.452907263,-7.9156
[nH]1ccc2ncc3c4cnc(cc4cnc3c12)-c1cncc2nsnc12,-7.733216019,-8.8477
c1ccc(-c2cc3c4cocc4c4c(sc5ccc6nsnc6c45)c3s2)c2cocc12,-6.923502986,-8.3495
c1ccc(cc1)-c1cnc2c(c1)[se]c1c2c2=C[SiH2]C=c2c2ccc3c[nH]cc3c12,-6.504253359,-7.8696
C1C(=Cc2cnc3c4[SiH2]C=Cc4sc3c12)c1nccc2nsnc12,-8.103573974,-8.6892
c1ccc(cn1)-c1sc(-c2ccc(-c3nccc4nsnc34)c3ccccc23)c2cc[nH]c12,-7.488339052,-8.5435
c1sc(-c2Cc(cc2)-c2ccc(o2)-c2cccc3c[nH]cc23)c2sccc12,-6.192334217,-7.6634
c1cc2ccc3c4cnc(cc4ccc3c2c2cocc12)-c1cccc2=CCC=c12,-5.892408912,-7.6046
[nH]1c2cc(-c3ncncn3)c3cocc3c2c2oc3ccoc3c12,-6.311722084,-8.1149
c1sc(-c2cc3ncc4c(ccc5ccc6nsnc6c45)c3c3nsnc23)c2occc12,-6.996484321,-8.4919
c1ccc(o1)C1=Cc2c([SiH2]1)c1c3cscc3c3ccc4ccccc4c3c1c1nsnc21,-6.944485207,-8.3009
c1sc(c2CC=Cc12)-c1cc2c3cscc3c3c4cnccc4oc3c2c2=C[SiH2]C=c12,-7.143701868,-8.3329
c1cc2c3c[nH]cc3c3cc4ccc5cocc5c4cc3c2c2c[nH]cc12,-4.854539546,-6.9737
[SiH2]1C=Cc2oc3c4[SiH2]C(=Cc4cnc3c12)c1scc2c1c1ccccc1c1ccccc21,-6.083227678,-7.8904
c1ncc(s1)-c1sc(-c2ccc(-c3scc4[SiH2]ccc34)c3ccccc23)c2nccnc12,-7.390811573,-8.6177
c1sc(-c2ccc3cc4c(cc3c2)c2cscc2c2ccc3cocc3c42)c2cc[nH]c12,-5.839603177,-7.6109
c1ccc([se]1)-c1cc2c3nsnc3c3c4[se]ccc4c4=C[SiH2]C=c4c3c2c2nsnc12,-7.791662335,-8.716
[nH]1c(cc2c1c1ncc3ccncc3c1c1=C[SiH2]C=c21)-c1cncc2nsnc12,-7.687350027,-8.696
c1ccc(C2=Cc3sc4c(c3C2)c2c[nH]cc2c2ccc3=CCC=c3c42)c2=CCC=c12,-6.473180361,-7.7102
c1sc(-c2sc(c3Cccc23)-c2ccc(-c3cccnc3)c3cscc23)c2ccCc12,-6.247599768,-7.8797
c1sc(C2=Cc3cc4cc5c6cocc6ccc5cc4cc3C2)c2sccc12,-5.923972894,-7.7566
[nH]1ccc2c1c1ccc3cc([nH]c3c1c1=CCC=c21)-c1cccc2c[nH]cc12,-5.084926866,-7.043
[SiH2]1C=Cc2c1c1c3cocc3c(cc1c1ccccc21)-c1ncncn1,-6.565476084,-8.2656
c1ccc(-c2ccc(o2)-c2ccc(cn2)-c2cccc3ccccc23)c2c[SiH2]cc12,-6.820801181,-8.1298
[nH]1c2cc(-c3scc4[nH]ccc34)c3cscc3c2c2sc3ccccc3c12,-5.74301787,-7.4968
[nH]1ccc2c3c[nH]cc3c3c(cnc4cc(ncc34)-c3scc4cc[se]c34)c12,-5.814195167,-7.6441
c1[SiH2]c(cc1)-c1cnc(s1)-c1ccc(-c2scc3[nH]ccc23)c2cscc12,-6.713182378,-8.0202
[nH]1c-2c([SiH2]c3cc(-c4scc5[se]ccc45)c4c[nH]cc4c-23)c2cnccc12,-6.055637887,-7.697
c1sc(-c2ncc(s2)-c2ccc(-c3ncncn3)c3cCcc23)c2ccoc12,-7.410358407,-8.6014
c1cc2[se]c3c(ncc4cc(cnc34)-c3scc4[se]ccc34)c2o1,-6.322396506,-8.191
[SiH2]1C=Cc2oc3c4sc(cc4c4c[nH]cc4c3c12)-c1cncs1,-5.902959496,-7.6741
c1cnc(s1)-c1cc2sccc2s1,-5.645631819,-7.9784
[nH]1c2cc(-c3cccnc3)c3ccccc3c2c2ccc3ccccc3c12,-4.615712606,-7.2065
[nH]1ccc2ncc3cc4cc(cnc4cc3c12)-c1scc2[nH]ccc12,-6.138210063,-7.8542
C1C=c2c3cc([se]c3c3c(c4sccc4c4=C[SiH2]C=c34)c2=C1)C1=CC=C[SiH2]1,-7.109561756,-8.1478
c1Cc2c(-c1)c1cCcc1c1c2[se]c2cccnc12,-4.866376322,-7.3633
c1ccc(nc1)-c1cnc2c(c1)[se]c1c2[se]c2ccc3c[nH]cc3c12,-5.745088594,-7.7318
c1cnc(-c2Cc(cc2)-c2sc(-c3ncncn3)c3cc[SiH2]c23)c2nsnc12,-7.492701032,-8.805
c1sc(-c2cc3ccc4c(ncc5ccc6=CCC=c6c45)c3c3c[nH]cc23)c2sccc12,-6.037234072,-7.6743
c1cc2c3cocc3c3c(c2o1)c1=CCC=c1c1cc(-c2cccnc2)c2=C[SiH2]C=c2c31,-6.961513271,-8.1072
[SiH2]1C=Cc2cc3c4nsnc4c4cc(-c5cncc6nsnc56)c5ccccc5c4c3cc12,-7.212914861,-8.641
[nH]1c(ccc1-c1sc(-c2ccccc2)c2sccc12)-c1[SiH2]ccc1,-6.292784306,-7.7862
C1C=Cc2ncc3c(c12)c1ccccc1c1cc(-c2ccc[se]2)c2ccccc2c31,-5.457177267,-7.6242
c1sc(-c2sc(-c3sc(-c4ncncn4)c4cc[se]c34)c3cc[nH]c23)c2ccsc12,-7.481514479,-8.5411
c1sc(-c2ccc3c(c2)c2cscc2c2c3ncc3ccc4cscc4c23)c2sccc12,-5.833807139,-7.8231
c1cnc(s1)-c1cc2oc3c(c2c2=C[SiH2]C=c12)c1=CCC=c1c1ccc2cscc2c31,-6.974730376,-8.1703
[SiH2]1C=Cc2ccc3c(ccc4cc(-c5cccnc5)c5cscc5c34)c12,-5.745635458,-7.7478
[SiH2]1C=Cc2sc3c(ncc4cc(ccc34)-c3cncc4nsnc34)c12,-7.41401551,-8.7434
c1ccc2c(ccc3c2cnc2cc(-c4cccc5ccccc45)c4nsnc4c32)c1,-6.493323928,-8.2581
c1ccc(s1)C1=Cc2ncc3c(c2C1)c1c[nH]cc1c1ccc2=C[SiH2]C=c2c31,-6.516849785,-7.8519
c1cnc(-c2ccc(-c3[SiH2]c(cc3)-c3ncncn3)c3ccccc23)c2nsnc12,-7.284921942,-8.6927
c1ccc(cn1)-c1cc2c(c3sc4ccc5c[nH]cc5c4c3c3=CCC=c23)c2=C[SiH2]C=c12,-6.980749306,-8.0386
[SiH2]1C=c2c3C=C[SiH2]c3c3c4nsnc4c4cc([se]c4c3c2=C1)-c1cccc2cocc12,-7.497800721,-8.4656
c1sc(-c2cnc3c4[se]c5ccc6=C[SiH2]C=c6c5c4ncc3c2)c2[nH]ccc12,-6.648338117,-8.0608
[nH]1c(cc2ccc3c4ncccc4oc3c12)-c1scc2ccoc12,-5.493098586,-7.6479
[nH]1c2ccc3cCcc3c2c2c3c[nH]cc3c3ccccc3c12,-6.263298313,-7.3202
[SiH2]1C=Cc2c1c1ccc3cc(ncc3c1c1ccccc21)-c1scc2ccsc12,-5.899087656,-7.7723
[nH]1cccc1-c1cc2c3c[nH]cc3c3c4[se]ccc4c4cocc4c3c2o1,-5.364401122,-7.2917
c1cnc(s1)-c1sc(-c2Cc(cc2)-c2ncncn2)c2ccoc12,-7.244455295,-8.645
[nH]1ccc2c3nsnc3c3c4cnc(cc4c4cocc4c3c12)-c1scc2ccsc12,-6.385544448,-8.0856
[nH]1c(cc2[SiH2]c3cccnc3-c12)-c1cccc2nsnc12,-6.870716588,-8.2869
c1sc(-c2sc(-c3sc(-c4cncc5nsnc45)c4sccc34)c3occc23)c2[nH]ccc12,-7.713008921,-8.5746
[SiH2]1C=CC=C1c1cc2ncc3c(sc4ccc5ccccc5c34)c2c2nsnc12,-6.722089027,-8.322
c1[SiH2]c(cc1)-c1sc(c2Cccc12)-c1cnc(-c2cncs2)c2nsnc12,-7.74629565,-8.7228
[nH]1c2ccsc2c2ccc3cc(C4=CC=CC4)c4=C[SiH2]C=c4c3c12,-6.361456464,-7.8462
c1ccc(s1)-c1cnc(-c2ncc(-c3cccc4cCcc34)c3nsnc23)c2nsnc12,-7.904381672,-8.7534
c1ccc(nc1)-c1cc2[se]c3c(ncc4ccc5cocc5c34)c2c2nsnc12,-8.941967185,-9.0879
c1sc(-c2ccc(cc2)-c2[SiH2]c(cc2)-c2nccc3nsnc23)c2occc12,-7.300777721,-8.5129
c1sc(-c2cc3c4c[nH]cc4c4cc5ccc6nsnc6c5cc4c3[se]2)c2sccc12,-6.340113176,-7.9525
[SiH2]1C=c2c(cc3oc4c5[SiH2]C=Cc5c5nsnc5c4c3c2=C1)-c1scc2[SiH2]C=Cc12,-6.955652739,-8.2255
c1cc2c3nsnc3c3c4sc(cc4c4nsnc4c3c2cn1)-c1cccc2nsnc12,-7.421859672,-8.7276
c1cc2c3cscc3c3c4[se]c(cc4ccc3c2[se]1)-c1scc2ccsc12,-5.93252925,-7.894
[nH]1c(cc2ccc3c4sccc4c4=CCC=c4c3c12)-c1ccc[se]1,-5.053824071,-7.3952
[nH]1c2C=C(Cc2c2Cc3cccnc3-c12)c1scc2ccsc12,-5.89651243,-7.5871
c1cc2c3cscc3c3c4cnc(cc4sc3c2c2cscc12)-c1cccc2=C[SiH2]C=c12,-6.785214669,-8.1134
[nH]1ccc2Cc(cc12)C1=Cc2ccccc2C1,-5.000938397,-7.0822
c1ccc([se]1)-c1cc2cc3c4nsnc4c4cccnc4c3cc2[se]1,-6.155218177,-8.1486
c1cnc(s1)-c1cnc(-c2sc(-c3scc4occc34)c3occc23)c2nsnc12,-7.799667017,-8.8136
[nH]1c(cc2c1c1cc3c(ccc4=C[SiH2]C=c34)cc1c1=CCC=c21)-c1ccccn1,-6.386922382,-7.8471
c1cc2c3nsnc3c3c4ncc(cc4sc3c2o1)-c1ccccn1,-6.608849469,-8.2959
[SiH2]1C=c2c(cc3c(c4sc5ccsc5c4c4=C[SiH2]C=c34)c2=C1)C1=CC=C[SiH2]1,-7.382665919,-8.2675
C1C=Cc2c1c1c3c[nH]cc3c3C=C(Cc3c1c1c[nH]cc21)c1cccc2nsnc12,-7.121804221,-7.9987
[nH]1c(cc2cnc3cc4ccc5=C[SiH2]C=c5c4cc3c12)-c1scc2nccnc12,-7.548816727,-8.6287
c1ccc(s1)-c1sc(-c2Cc(cc2)-c2scc3ccsc23)c2nccnc12,-7.574196425,-8.4902
[nH]1c2cc[se]c2c2[nH]c3cc([se]c3c12)-c1scc2cc[nH]c12,-5.604310136,-7.3796
[nH]1c(cc2sc3c4sccc4[nH]c3c12)-c1ccco1,-4.515368597,-6.9822
c1cc2cnc3c(ccc4ccc5ccccc5c34)c2c2c[SiH2]cc12,-6.674716757,-8.1352
c1ccc([se]1)-c1ccc(-c2sc(-c3scc4nccnc34)c3cc[SiH2]c23)c2cocc12,-7.370362838,-8.4884
c1sc(-c2cc3sc4c5cnccc5sc4c3o2)c2[nH]ccc12,-5.929960989,-7.8196
c1ccc(cn1)-c1sc(-c2sc(-c3cccc4cscc34)c3sccc23)c2sccc12,-7.021869816,-8.2768
c1cc2c(cn1)c1ccc3cc(ccc3c1c1=C[SiH2]C=c21)-c1cccc2ccccc12,-6.281372442,-8.0349
[nH]1ccc2c3nsnc3c3c4[nH]c(cc4[nH]c3c12)-c1cccc2c[nH]cc12,-5.762340799,-7.4125
c1sc(-c2cc3c4nsnc4c4cc5ccncc5cc4c3c3cocc23)c2cc[nH]c12,-6.671180552,-8.1096
c1[SiH2]c(cc1)-c1sc(c2[SiH2]ccc12)-c1sc(-c2scc3cc[nH]c23)c2ccoc12,-6.650184329,-7.9127
c1ccc(o1)-c1ccc(-c2Cc(cc2)-c2cccc3ccccc23)c2c[SiH2]cc12,-6.839564912,-8.0206
[nH]1cccc1-c1ccc2c3oc4ccsc4c3cnc2c1,-4.983478488,-7.4222
C1C=Cc2c1c1cc3cnc(cc3cc1c1nsnc21)-c1cccc2c[nH]cc12,-6.65592314,-8.0
c1ccc(cc1)-c1ccc2c(c1)c1ccccc1c1c2cnc2cccnc12,-6.208774005,-7.8866
C1C=CC=C1C1=Cc2ccc3c(ncc4ccc5nsnc5c34)c2C1,-6.938277348,-8.3102
[nH]1c(cc2c3cocc3c3c(oc4ccc5cscc5c34)c12)-c1scc2ccsc12,-5.842925477,-7.6306
c1sc(-c2ncc(-c3[SiH2]c(cc3)-c3scc4occc34)c3nsnc23)c2[se]ccc12,-7.73916749,-8.6265
c1cnc(s1)-c1cc2c(o1)c1c3nsnc3c3ccc4=C[SiH2]C=c4c3c1c1=C[SiH2]C=c21,-7.371586418,-8.5004
C1C=CC=C1c1cc2cnc3cc4cccnc4cc3c2cn1,-6.543721636,-8.1752
[nH]1c(cc2cnc3c4c5cocc5ccc4c4ccccc4c3c12)-c1scc2CC=Cc12,-5.564933385,-7.5726
[nH]1c2cc(-c3scc4cc[nH]c34)c3cocc3c2c2c1c1CC=Cc1c1=CCC=c21,-5.884437769,-7.4069
c1cc2oc3c(ncc4cc(ccc34)-c3cccc4ccccc34)c2[se]1,-4.828982705,-7.4927
c1cc2sc3c4sc(cc4c4nsnc4c3c2cn1)-c1cccc2cocc12,-6.864548722,-8.4623
[nH]1c(cc2[SiH2]c3ccc4c[nH]cc4c3-c12)-c1cccnc1,-5.121724075,-7.1361
[SiH2]1C=c2c3C=C[SiH2]c3c3c4nsnc4c4cc(sc4c3c2=C1)-c1cncs1,-7.591626391,-8.5826
[nH]1cccc1-c1ncc(s1)-c1ncc(s1)-c1scc2[se]ccc12,-6.710119883,-8.2803
c1sc(C2=Cc3sc4c(c3C2)c2cscc2c2ccc3=C[SiH2]C=c3c42)c2cc[nH]c12,-6.929775328,-8.0196
c1sc(-c2ccc(s2)-c2[SiH2]c(cc2)-c2cccc3ccccc23)c2ccCc12,-6.424999546,-7.9088
c1ccc(cn1)-c1sc(-c2ncc(-c3cncc4nsnc34)c3nsnc23)c2ccoc12,-7.786669071,-8.9696
[nH]1-c2c(-c3c1ccc1c[SiH2]cc31)c1nsnc1c1ccc3c[SiH2]cc3c21,-7.21796699,-8.2519
c1[SiH2]c(cc1)-c1ncc(-c2ccc(cc2)-c2ccccc2)c2nsnc12,-7.101574551,-8.5178
c1ccc(cc1)-c1cc2cnc3c(sc4ccc5=CCC=c5c34)c2c2cocc12,-6.084749266,-7.8064
c1cc2oc(cc2[se]1)-c1ccc2ccc3c[nH]cc3c2c1,-4.808026913,-7.1884
c1sc(-c2cc3ncccc3[se]2)c2[se]ccc12,-5.968841388,-7.9717
c1[SiH2]c(cc1)-c1sc(-c2sc(-c3cccc4ccccc34)c3cc[nH]c23)c2cc[nH]c12,-6.737104718,-7.8118
c1ccc(nc1)-c1cc2cnc3c(ncc4ccc5=CCC=c5c34)c2c2cocc12,-6.980429463,-7.8719
[nH]1c(cc2c1c1oc3ccsc3c1c1=CCC=c21)-c1cccs1,-5.541943209,-7.4062
[nH]1c2ccc3cscc3c2c2[se]c3cc([se]c3c12)-c1nccc2nsnc12,-7.736896562,-8.7468
c1sc(c2C=CCc12)-c1cc2[se]c3c4ccccc4[se]c3c2c2c[nH]cc12,-5.69047488,-7.5647
c1cc2[se]c3c4oc(cc4c4nsnc4c3c2o1)-c1cccc2nsnc12,-6.928614844,-8.5292
c1sc(-c2cc3c4cocc4c4c(ccc5cccnc45)c3cn2)c2[nH]ccc12,-5.893902511,-7.7245
[nH]1cccc1-c1[SiH2]c2cc[nH]c2c1,-4.67493205,-6.8194
[SiH2]1C=c2c(cc3cc4cnc5C=C[SiH2]c5c4cc3c2=C1)-c1scc2[nH]ccc12,-6.357873237,-7.8599
[SiH2]1C=c2c3C=C[SiH2]c3c3ccc4cc(-c5cccs5)c5ccccc5c4c3c2=C1,-6.634801084,-7.9934
c1ccc(-c2cc3c(o2)c2cc4c5cocc5ccc4cc2c2=C[SiH2]C=c32)c2nsnc12,-7.025718512,-8.3156
[nH]1ccc2[nH]c3c(c12)c1=C[SiH2]C=c1c1cc(cnc31)-c1scc2sccc12,-6.282761551,-7.7925
c1ccc(cn1)-c1cnc2c(c1)oc1c2c2cscc2c2ccc3c[nH]cc3c12,-5.824867205,-7.7014
[nH]1c(cc2[SiH2]c3c(ccc4cccnc34)-c12)-c1scc2[SiH2]C=Cc12,-5.733895951,-7.5712
c1ccc(o1)-c1ccc2c(c1)c1c[nH]cc1c1c3c4c[nH]cc4ccc3c3cscc3c21,-8.58464395,-8.6415
c1sc(-c2sc(c3Cccc23)-c2ccc(cc2)-c2scc3cc[se]c23)c2[nH]ccc12,-6.175313251,-7.7418
c1cc2[se]c3c4oc(cc4c4c[nH]cc4c3c2s1)-c1scc2occc12,-5.911382003,-7.6678
c1ncc(-c2cc3cnc4c(ccc5ccc6=C[SiH2]C=c6c45)c3c3cocc23)c2nsnc12,-7.943254162,-8.7444
[nH]1c2ccc3ccccc3c2c2c3c[nH]cc3c3C=C(Cc3c12)c1ccccn1,-8.593786923,-9.0279
[nH]1c(cc2c1c1ncc3C=C[SiH2]c3c1c1ccccc21)-c1scc2occc12,-5.700306733,-7.64
c1ncc(s1)-c1sc(-c2ccc(-c3scc4[se]ccc34)c3cocc23)c2cc[nH]c12,-6.843975569,-8.1557
[SiH2]1C=Cc2sc3c4[SiH2]C(=Cc4c4c[nH]cc4c3c12)c1scc2sccc12,-6.586240705,-7.8478
